# Model #, volume (Rsun^3), max_temp (K),[Density: Neutron-1,Ne-22,Mg-25,Zr-94,Zr-96],[Massf: Neutron-1,Ne-22,Mg-25,Zr-94,Zr-96]
53354,2.50315152912e-05,172328350.373,2.95232931798e-17,303.423937821,8.74646478844,0.000704232118065,7.51196035103e-05,1.89642354108e-21,0.017273441486,0.000497797493252,4.46418032713e-08,4.68273846467e-09
53355,2.50400217824e-05,172446604.476,2.00337194058e-17,301.515060677,8.69149067673,0.000702307570978,7.46751366051e-05,1.28025100903e-21,0.017285689234,0.00049811811027,4.47698144389e-08,4.68510007895e-09
53356,2.50513629395e-05,172795825.754,1.3205201583e-17,303.271777956,8.74117180782,0.000707545081999,7.51078694518e-05,8.32621398971e-22,0.0173189185939,0.000499041205335,4.48677575079e-08,4.69190478282e-09
53357,2.50635029301e-05,173085843.13,9.28262667394e-18,305.842456527,8.81499407597,0.000711495408684,7.56920257963e-05,5.87370330996e-22,0.0173819058177,0.000500837984005,4.4924594066e-08,4.70492325933e-09
53358,2.50752806484e-05,173232432.378,6.54832795482e-18,308.029377774,8.87674006369,0.000717002994719,7.62227811728e-05,4.12884946748e-22,0.0174677931734,0.000503251384833,4.51158703384e-08,4.72329845906e-09
53359,2.50877204276e-05,173382575.155,4.50945006252e-18,302.199878376,8.71138747395,0.000704930909403,7.48120279815e-05,2.87389030575e-22,0.0173010387831,0.000498544204838,4.48258312752e-08,4.68720956653e-09
53360,2.51006361945e-05,173532259.067,3.19265256308e-18,304.860529065,8.78665727371,0.000710064715525,7.54486636406e-05,2.0281366801e-22,0.0173886684259,0.000501010598602,4.49631939993e-08,4.70591296839e-09
53361,2.51137956766e-05,173861033.776,2.29710918496e-18,308.465648268,8.88863182007,0.000718162218595,7.63212888523e-05,1.44892850118e-22,0.0175080807685,0.000504370865626,4.51953025263e-08,4.73159317246e-09
53362,2.51271165592e-05,173955331.875,1.56374084869e-18,299.654931788,8.63900878109,0.0006974847469,7.4174618054e-05,1.0109166376e-22,0.0172365487934,0.000496717061612,4.46246650455e-08,4.67277935433e-09
53363,2.51406925502e-05,174112104.93,1.14170364369e-18,305.046363472,8.79166879122,0.000708533050464,7.54731818444e-05,7.34205598037e-23,0.0174066520556,0.000501509035017,4.49167053087e-08,4.70932786981e-09
53364,2.51545046576e-05,174425485.081,8.26934860116e-19,300.477701381,8.66204012813,0.00069899341709,7.4367966483e-05,5.38300696079e-23,0.0172812845549,0.000497969756316,4.46981405892e-08,4.68226827677e-09
53365,2.51684377136e-05,174874188.964,6.97665960525e-19,302.582095674,8.72145654072,0.000704378963719,7.4881954724e-05,4.52876034932e-23,0.0173578977875,0.00050012223895,4.48717153869e-08,4.69881204409e-09
53366,2.51827166678e-05,175034522.034,6.18607649236e-19,305.123714944,8.79334088363,0.000709263176862,7.54907030189e-05,4.01881705182e-23,0.0174442333096,0.000502552296395,4.5010250607e-08,4.7173145112e-09
53367,2.51970249246e-05,175201751.676,4.52631129876e-19,303.843251744,8.75672776569,0.000709293165216,7.5200244071e-05,2.95049728488e-23,0.0174221947977,0.000501918670362,4.50726393932e-08,4.712780437e-09
53368,2.52116823717e-05,175465732.366,3.3131418741e-19,307.8743394,8.87085137341,0.000717144642729,7.61675740301e-05,2.15884892694e-23,0.0175502040509,0.00050552419639,4.52767539571e-08,4.74023279453e-09
53369,2.52265281802e-05,175776346.172,2.48121732184e-19,308.484085705,8.88788342193,0.000719506395047,7.63213029666e-05,1.62506959544e-23,0.0175818922746,0.000506408795266,4.53742079423e-08,4.74711424655e-09
53370,2.52416537333e-05,175946870.618,1.88886930197e-19,302.683843064,8.72333037246,0.000707104286156,7.49166339886e-05,1.26692910018e-23,0.0174201841344,0.000501844039254,4.50802551516e-08,4.71221514706e-09
53371,2.52569995182e-05,176211561.732,1.59452785082e-19,304.916927895,8.78640165809,0.000712324129466,7.54585719432e-05,1.07506673747e-23,0.0174982857256,0.000504038178513,4.52383857786e-08,4.72903087942e-09
53372,2.52725106428e-05,176449301.766,2.8283438048e-19,306.728850451,8.83745288401,0.000717634419642,7.59060564677e-05,1.84597046734e-23,0.017567315366,0.000505973063593,4.54180383291e-08,4.74398756274e-09
53373,2.52883599989e-05,176713351.911,3.675800929e-19,313.405723128,9.0265673282,0.000730848306346,7.75104426667e-05,2.36551676771e-23,0.0177728824268,0.000511764617163,4.5756655501e-08,4.78809940671e-09
53374,2.53037300061e-05,176912588.61,3.77436604323e-19,313.841148465,9.03861628612,0.000732890597935,7.76236559853e-05,2.44177947534e-23,0.0178083650849,0.00051275329484,4.58651889177e-08,4.79576943098e-09
53375,2.53200334084e-05,177236761.351,1.73732234771e-18,310.237001437,8.93640021551,0.000723208251848,7.67341263985e-05,1.10786456173e-22,0.0177072817588,0.000509901119188,4.56072932828e-08,4.77368310458e-09
53376,2.53365288057e-05,177361341.762,1.17726397317e-18,302.5298021,8.71789456923,0.000705861661469,7.48616278192e-05,7.66414981802e-23,0.0174763577093,0.000503385452636,4.51473726059e-08,4.72373226649e-09
53377,2.53533122193e-05,177511787.94,8.30418425883e-19,302.536148839,8.71790965587,0.000705830045166,7.48609386106e-05,5.41335007345e-23,0.0174781005401,0.000503426201647,4.51434912964e-08,4.72400137269e-09
53378,2.53704302068e-05,177973916.252,5.8513585301e-19,307.865196058,8.86876820895,0.000716424791391,7.61409675627e-05,3.80972701165e-23,0.0176447006211,0.000508116380088,4.54202198595e-08,4.75972652254e-09
53379,2.53878035238e-05,178193652.965,4.11609585605e-19,305.743727995,8.80832158182,0.000712642851885,7.56312416043e-05,2.70511101506e-23,0.0175983605082,0.000506797475344,4.53668788628e-08,4.74974545075e-09
53380,2.54052288031e-05,178382501.047,3.14548085308e-19,305.224405682,8.79331511131,0.000712430988966,7.55105115367e-05,2.0875836527e-23,0.0175922393358,0.000506612095454,4.53853350935e-08,4.74842135454e-09
53381,2.5423109792e-05,178571114.616,2.8296574793e-19,308.040516278,8.87314719092,0.000719254393627,7.61957296818e-05,1.86917267133e-23,0.017709656401,0.000509919600412,4.56420484917e-08,4.77369527107e-09
53382,2.54408736896e-05,178931106.535,2.95723280004e-19,304.878346505,8.78328428332,0.000712328975362,7.54294351611e-05,1.97126568341e-23,0.0176338710532,0.000507772597992,4.5499031312e-08,4.75726454369e-09
53383,2.54572710685e-05,179158642.274,1.9114497819e-18,307.340870422,8.85288040923,0.000716723673185,7.60184905736e-05,1.2606693188e-22,0.0177570176907,0.000511236742962,4.57106313705e-08,4.7835712853e-09
53384,2.5468474367e-05,179382245.575,9.97444858261e-18,299.649669737,8.63385910219,0.000709691107914,7.42410884269e-05,6.47271799402e-22,0.0175966627317,0.000506674980978,4.56812151525e-08,4.74942703985e-09
53385,2.5481917013e-05,179752531.901,1.50158783358e-17,303.050331785,8.72959228039,0.000719769307619,7.50772147247e-05,9.30569877846e-22,0.0177445743983,0.000510834133385,4.59066968125e-08,4.78055743372e-09
53386,2.54986056932e-05,180409118.347,9.25579564539e-18,308.876858301,8.89511882464,0.000730355293645,7.64630702817e-05,5.62091052719e-22,0.0179217834449,0.000515872219674,4.60042905361e-08,4.81716304084e-09
53387,2.55293265525e-05,180733704.944,5.16551799374e-18,314.273886093,9.04985133284,0.000738900129063,7.77217802324e-05,3.19508812589e-22,0.0181013428809,0.000520988966096,4.62383058671e-08,4.85459630096e-09
53388,2.55577201545e-05,181016497.596,6.67063169898e-18,320.539235825,9.23007665471,0.000750459856438,7.92090625019e-05,4.26816125476e-22,0.0182956067358,0.000526531238587,4.65536653417e-08,4.89529062307e-09
53389,2.55873728981e-05,181484407.923,1.43889488924e-17,321.52328494,9.26343803581,0.000749551667847,7.93897226483e-05,9.12712963971e-22,0.0182932638122,0.00052660418921,4.64668857756e-08,4.89320213843e-09
53390,2.56159688773e-05,181836715.393,9.78380270025e-18,318.109395681,9.17167265978,0.000739529314625,7.85139494728e-05,6.29376520517e-22,0.0181848384654,0.000523673347512,4.6183239646e-08,4.86865956419e-09
53391,2.56425961256e-05,182092466.56,7.0711780652e-18,324.662089842,9.3603398574,0.000754291386098,8.00934851321e-05,4.54670321896e-22,0.0183652166425,0.000528805920854,4.65582350274e-08,4.90688765323e-09
53392,2.56700722999e-05,182462354.996,1.11259138567e-17,331.07124689,9.5516409461,0.000764801346367,8.157161654e-05,7.13457520388e-22,0.0184953950478,0.000532724662495,4.67129054125e-08,4.93313364939e-09
53393,2.56973304784e-05,182835032.381,7.54335692657e-18,333.382087725,9.62340617668,0.00076833880445,8.2090691208e-05,4.85278672238e-22,0.0185387474542,0.000534082399341,4.67624882154e-08,4.94149044571e-09
53394,2.57243270296e-05,183160681.061,5.06318003269e-18,327.964414322,9.46827749083,0.000756219727235,8.07761538605e-05,3.29176792422e-22,0.0184043616386,0.000530237760001,4.64895341002e-08,4.91242751796e-09
53395,2.57512041867e-05,183417332.515,3.55989231524e-18,327.012711851,9.43548664989,0.000757483669715,8.05890586971e-05,2.29603410825e-22,0.0184588292064,0.00053160273349,4.67067932911e-08,4.92476140635e-09
53396,2.57779815829e-05,183671439.117,2.43797663671e-18,326.345595887,9.41600655554,0.000755851988237,8.04207279164e-05,1.57964557032e-22,0.0184600249684,0.000531610002238,4.67067806636e-08,4.92477157099e-09
53397,2.58047617511e-05,183946604.962,1.79608277466e-18,325.67089843,9.3963069634,0.00075420772826,8.02510156103e-05,1.16861257006e-22,0.0184614719915,0.00053162392969,4.67072083462e-08,4.92484349127e-09
53398,2.58310578155e-05,184386926.213,1.65467949241e-18,327.033043323,9.43405783581,0.000757824149046,8.05833671512e-05,1.07957541493e-22,0.0185319111919,0.000533572585652,4.68690596255e-08,4.93983488983e-09
53399,2.58559247596e-05,184654373.834,4.02846082353e-18,327.232176573,9.43947922482,0.000757829946854,8.06263654524e-05,2.67705062002e-22,0.0185630123034,0.000534428669236,4.69142448346e-08,4.94613095647e-09
53400,2.58808626948e-05,184881828.379,1.14655313548e-17,327.465745559,9.44534975653,0.000758672373097,8.06854799308e-05,7.57475190072e-22,0.0185875228891,0.000535082732155,4.69735563335e-08,4.95106108515e-09
53401,2.59025149643e-05,185173432.105,1.2552697736e-17,326.169804402,9.40803495183,0.000755740496903,8.03793949434e-05,8.47853189727e-22,0.0186336043554,0.000536349721963,4.70724714497e-08,4.96053662764e-09
53402,2.59273824177e-05,185503028.247,3.21288744104e-17,325.58957098,9.39086471576,0.000754380306473,8.02251347509e-05,2.12413799159e-21,0.0186545901404,0.000536905006358,4.71193800996e-08,4.96440241469e-09
53403,2.59525766518e-05,185731080.264,2.23517647154e-17,324.812921924,9.36818580077,0.000752579696625,8.00307002435e-05,1.48076952321e-21,0.0186512459631,0.000536776004958,4.71125456483e-08,4.9631777386e-09
53404,2.59741249379e-05,185837800.033,1.69168033519e-17,323.468423261,9.32974318041,0.000749346848685,7.97087287281e-05,1.15045840738e-21,0.0186842579506,0.000537678616987,4.71773553013e-08,4.9697519366e-09
53405,2.59982609891e-05,186301872.685,3.6906900731e-17,322.633350221,9.30539025369,0.000747431893773,7.95003388776e-05,2.48404644928e-21,0.0186808252697,0.000537544100735,4.71709706628e-08,4.96836787152e-09
53406,2.60237349057e-05,186528057.14,3.16797344434e-17,322.018132883,9.28725862234,0.000745990756529,7.93407163039e-05,2.12626449341e-21,0.0186841704608,0.000537601774896,4.71786849545e-08,4.96850807852e-09
53407,2.6049486042e-05,186758207.807,2.31682530435e-17,320.670356912,9.2485550434,0.000742595046247,7.89995644103e-05,1.56102534589e-21,0.0186677958888,0.000537110131205,4.7136786074e-08,4.96445470468e-09
53408,2.60756790386e-05,187092815.384,1.69964201955e-17,324.067295317,9.34352255328,0.000751475264146,7.98299856965e-05,1.13355733809e-21,0.0187855483392,0.000540372737399,4.74149158389e-08,4.98949521317e-09
53409,2.61022128473e-05,187401433.296,1.24514513205e-17,325.631760436,9.38689966441,0.000755584077412,8.02095072491e-05,8.2749431472e-22,0.018844404115,0.000541986033096,4.7552342761e-08,5.00183840718e-09
53410,2.61290012754e-05,187635152.645,9.21022155815e-18,327.705556118,9.44506852013,0.000760306775916,8.07080392838e-05,6.12545375183e-22,0.0189092626745,0.000543780246516,4.76815364298e-08,5.0154358927e-09
53411,2.61563773348e-05,187873042.077,7.86929348492e-18,327.044475392,9.42560450574,0.000758762536951,8.05405979741e-05,5.2455583497e-22,0.0189098425963,0.000543759046107,4.76825609086e-08,5.0152198343e-09
53412,2.61842471506e-05,188214183.042,5.71808246438e-18,326.387646239,9.40625721825,0.000757206587234,8.03740585496e-05,3.81804913474e-22,0.018910593527,0.000543742093121,4.76832716106e-08,5.01505231806e-09
53413,2.62120386623e-05,188484982.156,4.09406407297e-18,326.676227955,9.41355935969,0.00075810096611,8.04429282913e-05,2.73726367759e-22,0.0189386051467,0.000544487233992,4.7748309869e-08,5.02078498861e-09
53414,2.62404857467e-05,188810241.913,5.93550581732e-18,328.259046155,9.45736279716,0.000762253653066,8.08273010962e-05,3.95741643979e-22,0.0189953294447,0.000546034494975,4.7880737104e-08,5.0326894212e-09
53415,2.62673646656e-05,189041413.906,4.47651548372e-18,327.311834221,9.42982299899,0.000760036976585,8.05976090047e-05,3.03299223625e-22,0.0190082621422,0.000546355508589,4.79065046951e-08,5.0350893513e-09
53416,2.62963134949e-05,189349860.65,1.64707436806e-17,328.188454454,9.45453580722,0.00076198566862,8.08008861262e-05,1.10729366316e-21,0.0190977796552,0.000548853512304,4.81008729237e-08,5.05383298229e-09
53417,2.63257038461e-05,189652642.3,1.13256550057e-17,323.015314647,9.3083391601,0.000748612073329,7.95209213941e-05,7.71687085257e-22,0.0189320389128,0.000544174249546,4.77054422014e-08,5.01761485171e-09
53418,2.63555694019e-05,189858120.842,8.02266185746e-18,323.354890797,9.31697013477,0.000749591460422,7.95983653354e-05,5.46935551015e-22,0.0189614984138,0.000544953674372,4.77728101978e-08,5.02357795327e-09
53419,2.63858459256e-05,190109107.574,5.87343370101e-18,328.090184335,9.44945713178,0.000761824700552,8.07574690162e-05,3.94574815985e-22,0.0191018276385,0.000548831468898,4.81025229684e-08,5.0534818033e-09
53420,2.64165057372e-05,190578477.601,4.25101755291e-18,333.237896797,9.59409819933,0.000774243103786,8.2008699576e-05,2.83254582785e-22,0.0192473343282,0.00055287129299,4.84166536724e-08,5.08443273981e-09
53421,2.64476377164e-05,190833761.821,3.03815356247e-18,332.519344182,9.57280954681,0.000772537774637,8.18260156549e-05,2.02827450041e-22,0.0192483308527,0.000552848726003,4.84174147564e-08,5.08425477411e-09
53422,2.64792518097e-05,191090668.499,2.16007766017e-18,330.758921413,9.52187848592,0.000768268587534,8.1386992954e-05,1.45887217629e-22,0.0192496605741,0.000552832758167,4.84184841919e-08,5.08413101596e-09
53423,2.65113238996e-05,191347170.346,1.70020574849e-18,328.838144792,9.46662432922,0.000763541656176,8.0909278944e-05,1.15763543589e-22,0.0192259461789,0.000552114363059,4.8360887718e-08,5.07858872623e-09
53424,2.6541927209e-05,191662496.993,2.47456228019e-18,329.031724456,9.47095575114,0.000764190691861,8.09525191115e-05,1.70219961495e-22,0.019271374396,0.000553326489221,4.84615463467e-08,5.08787004561e-09
53425,2.65745780506e-05,192010357.482,9.25843689357e-18,332.754368765,9.57617187943,0.000771697579377,8.18383995037e-05,6.38294358536e-22,0.0193725065619,0.00055614513202,4.86308650074e-08,5.10903495101e-09
53426,2.66054573624e-05,192294423.543,6.57840413794e-18,331.51748227,9.54086057304,0.000767752163814,8.15169283273e-05,4.53006746203e-22,0.0193633620147,0.000555874385334,4.85502825904e-08,5.1063897618e-09
53427,2.66418625974e-05,192660491.448,4.09298455201e-18,331.123177355,9.52920519333,0.000765926278636,8.13993032642e-05,2.81864561647e-22,0.0193856532244,0.00055649087192,4.85225312065e-08,5.11026425501e-09
53428,2.66853829507e-05,193038867.84,2.42823811473e-18,333.794525702,9.60744388137,0.000769228297341,8.20170992329e-05,1.72865937214e-22,0.0195066768019,0.000559932027553,4.86625951473e-08,5.13470754661e-09
53429,2.67331277035e-05,193597425.178,3.50938815529e-17,332.810184528,9.58016195879,0.00076609256527,8.1761483591e-05,2.47092793348e-21,0.0194785682074,0.000559123519534,4.85786516868e-08,5.12746524816e-09
53430,2.67594640199e-05,193788172.802,2.51453296585e-17,337.078377134,9.70010479846,0.000776792233256,8.28151894917e-05,1.85548136371e-21,0.020067996965,0.000575616523276,4.98793770797e-08,5.25277681026e-09
53431,2.68021379002e-05,194103025.661,1.56945817539e-16,336.110964448,9.67300896754,0.000774948905646,8.25754660272e-05,1.09742291032e-20,0.0199068575236,0.000571027052263,4.95352649753e-08,5.21652737375e-09
53432,2.6844984688e-05,194544895.41,1.12315953475e-16,325.88159038,9.3734155819,0.000755692807071,8.01409103443e-05,8.0067481397e-21,0.0197094309118,0.000565135371911,4.92497102695e-08,5.17389263425e-09
53433,2.68878706882e-05,194853778.296,8.19023080426e-17,323.014581388,9.28882214695,0.000750075500599,7.94411625204e-05,5.85803056837e-21,0.0196759007321,0.000564046498806,4.92093478912e-08,5.16584890055e-09
53434,2.69308499589e-05,195211263.207,5.89733047927e-17,322.376933832,9.26969073542,0.000748417478202,7.92698772648e-05,4.22643636336e-21,0.0196552138638,0.000563386369886,4.91557599686e-08,5.16045465332e-09
53435,2.69739221893e-05,195581639.679,4.26183570086e-17,324.145248269,9.31851921298,0.000752389066885,7.96856137891e-05,3.05491598625e-21,0.0197125894793,0.000564922022407,4.92671411776e-08,5.17192106507e-09
53436,2.70171346826e-05,195888443.619,3.07948717403e-17,323.31229432,9.2935303695,0.000750385610679,7.94692256889e-05,2.21210131321e-21,0.0197148123585,0.000564897999681,4.92684837508e-08,5.17160710229e-09
53437,2.70568192523e-05,196280667.293,2.23813877863e-17,322.870817453,9.27980067574,0.000749189895762,7.93473764755e-05,1.59701031097e-21,0.0197304084898,0.000565292723336,4.92604134784e-08,5.17406819886e-09
53438,2.71054099918e-05,196778901.592,1.411594534e-17,330.029871241,9.48402613103,0.000763546761261,8.10443307889e-05,1.00269749591e-21,0.0199261874785,0.000570862478837,4.9547778146e-08,5.21454465979e-09
53439,2.71591896287e-05,197174940.113,9.73579341727e-18,331.104148829,9.51592488107,0.000764312511289,8.12636568751e-05,7.00677422885e-22,0.0200556892728,0.000574505362522,4.97673400745e-08,5.24093115414e-09
53440,2.72134301851e-05,197557595.776,7.02049432086e-18,328.689301481,9.44710276593,0.000757923517711,8.06499446983e-05,5.08562931856e-22,0.0200153225909,0.000573295796794,4.96546674673e-08,5.23118213708e-09
53441,2.72672079689e-05,198045146.863,5.18953574954e-18,327.113551091,9.40192955102,0.000753634325617,8.02419193655e-05,3.77717999559e-22,0.0199956552665,0.00057264920333,4.9598112156e-08,5.22591842413e-09
53442,2.73087618424e-05,198236882.277,3.85236177626e-18,324.015076902,9.31232494954,0.000746312010711,7.94569177427e-05,2.96622222355e-22,0.0203853777081,0.000583459341258,5.04555588125e-08,5.3080111708e-09
53443,2.73602652095e-05,198762729.978,1.01298824781e-16,315.846094901,9.07241242626,0.000730140128868,7.75165642522e-05,7.76853442889e-21,0.0201456760015,0.000576407063083,5.00066480414e-08,5.25598754171e-09
53444,2.74116041795e-05,199098498.253,7.40430826671e-17,324.60900189,9.3466708567,0.000745860061334,7.95408244871e-05,5.61045830491e-21,0.0200941429062,0.000575601185511,4.97414052011e-08,5.24163139294e-09
53445,2.74630830374e-05,199432516.454,5.43423207221e-17,327.796560968,9.43856829738,0.000753402666095,8.02909222691e-05,4.08473261172e-21,0.0201703917161,0.000577694239269,4.99047230992e-08,5.25668194596e-09
53446,2.75146385201e-05,199764930.156,3.99254577219e-17,333.759284829,9.6296398269,0.000767352463677,8.16776442289e-05,2.97537405743e-21,0.0203164704089,0.000582316444884,5.02123662459e-08,5.28558807048e-09
53447,2.75935893722e-05,200203329.163,2.92147633218e-17,327.107037404,9.43328879497,0.000754790898183,8.00913587811e-05,2.1839692207e-21,0.0202200495761,0.000579260096899,5.00888165097e-08,5.26464596705e-09
53448,2.76457198392e-05,200458993.726,2.13541188936e-17,321.943080445,9.27634426253,0.000745130950057,7.88656662929e-05,1.6025391334e-21,0.0201308871305,0.000576364859055,4.99576232177e-08,5.245257608e-09
53449,2.7691033921e-05,200894712.954,1.58113958655e-17,322.361975415,9.28602815906,0.000745796235028,7.89123296203e-05,1.22529351431e-21,0.0206511920289,0.000590845073379,5.11032135989e-08,5.35520635886e-09
53450,2.7742593439e-05,201214254.333,8.76987268624e-17,323.872819025,9.32697640875,0.000749506078833,7.92797404714e-05,6.74705950194e-21,0.0206221079608,0.000589892587735,5.10308796447e-08,5.34769297543e-09
53451,2.77943034206e-05,201535152.958,6.46033029158e-17,321.19588689,9.2494476591,0.000743066377846,7.86282364579e-05,4.97007165248e-21,0.0204518034707,0.000584974383107,5.06440814811e-08,5.31013423568e-09
53452,2.78419255024e-05,201922102.226,5.0310177444e-17,322.880945363,9.29379770588,0.000747084949363,7.89882149083e-05,3.962633914e-21,0.0210061848645,0.000600365501776,5.1872197889e-08,5.42715504388e-09
53453,2.78947019458e-05,202231443.177,1.11355587802e-16,322.373207408,9.27825364141,0.000745699222102,7.88574721009e-05,8.71458621745e-21,0.0208619360279,0.000596191709943,5.15390338092e-08,5.39495800201e-09
53454,2.7946034046e-05,202583480.201,8.57451526239e-17,320.60456249,9.22707705312,0.000741245010177,7.84202165399e-05,6.70120051586e-21,0.0207068396701,0.000591714534419,5.11809406929e-08,5.36053537622e-09
53455,2.79988118062e-05,202899715.928,6.96685695905e-17,319.189417993,9.18514738008,0.000737815296234,7.80710641842e-05,5.42422775718e-21,0.0205900211069,0.000588291853307,5.09120942686e-08,5.3343568991e-09
53456,2.8052360269e-05,203214913.639,5.66321291103e-17,321.164329107,9.23769195636,0.000742697936647,7.85280337705e-05,4.40735452569e-21,0.0207687579241,0.0005931237082,5.13051253834e-08,5.37116994461e-09
53457,2.81056921356e-05,203527528.119,5.36264648114e-17,320.34970324,9.21211462063,0.000740642404817,7.83031835808e-05,4.22992549824e-21,0.0209374055263,0.000597684556256,5.16701488372e-08,5.40574719269e-09
53458,2.81587888883e-05,203976083.754,6.09548540588e-17,321.418336425,9.24109079275,0.00074274718987,7.85266382692e-05,4.83660625924e-21,0.0210819493726,0.000601603127256,5.1971733078e-08,5.43506492965e-09
53459,2.81676636735e-05,204038454.067,6.7902750723e-17,318.571195366,9.15741883269,0.000736499822694,7.78759688606e-05,5.66048973009e-21,0.0218244496381,0.0006222004406,5.36145787122e-08,5.59161956286e-09
53460,2.82178658902e-05,204330348.249,5.64525208058e-16,318.543653636,9.15657677275,0.000736124222726,7.78558062107e-05,4.51608388008e-20,0.0215770399773,0.000615169476801,5.30532309713e-08,5.53684997882e-09
53461,2.82660907269e-05,204731799.587,4.16057804897e-16,320.289449395,9.20556163635,0.000738885938307,7.82572898498e-05,3.31370277755e-20,0.0215211710054,0.000613589666714,5.28456706472e-08,5.52333738956e-09
53462,2.83238875321e-05,205126092.566,2.72855378851e-16,321.549603772,9.24113522882,0.000740334917758,7.85365185162e-05,2.17853259238e-20,0.0214311297254,0.000611056081937,5.25480859141e-08,5.50231491586e-09
53463,2.83997534456e-05,205669398.65,1.75285861534e-16,322.445099162,9.265344996,0.000740998006528,7.87232834213e-05,1.40273857828e-20,0.0213646537195,0.000609076193918,5.2328749372e-08,5.48608674636e-09
53464,2.84760954381e-05,206109908.762,1.27344373841e-16,322.821619587,9.27711071055,0.000740108071095,7.87828587738e-05,1.01498452764e-20,0.0211679463116,0.00060348099667,5.18269289004e-08,5.44219877584e-09
53465,2.85519476005e-05,206538789.873,9.28728792199e-17,321.918016286,9.25263995194,0.000736800494761,7.85272032125e-05,7.42951758908e-21,0.0211428917432,0.000602683237587,5.17294216988e-08,5.43477536104e-09
53466,2.86270376066e-05,207047711.029,6.86901026316e-17,322.780239699,9.2817102329,0.000738522629463,7.87049661351e-05,5.46315601379e-21,0.0210760356703,0.000600821650495,5.15612258059e-08,5.41826110057e-09
53467,2.87013105708e-05,207460304.097,5.14680823162e-17,317.267655333,9.113365572,0.000729049444451,7.74020769554e-05,4.05788725639e-21,0.0209312415179,0.00059624973128,5.13322957691e-08,5.38612199156e-09
53468,2.87750568389e-05,207885022.159,3.73882093686e-17,316.380980239,9.09712920576,0.000724884677569,7.71339314325e-05,2.96763214191e-21,0.0208071196674,0.000592829515013,5.10045248306e-08,5.35764946626e-09
53469,2.88484790117e-05,208286469.466,2.78583109081e-17,313.9795158,9.01416840566,0.000721726630585,7.65863359763e-05,2.19687102399e-21,0.0207218234523,0.000589893059023,5.08653783629e-08,5.33847571609e-09
53470,2.89216662479e-05,208773832.356,2.04823149822e-17,311.009053663,8.92653680566,0.000714721902906,7.58544923143e-05,1.61968145644e-21,0.0206031689835,0.000586327373364,5.05939344096e-08,5.31167839854e-09
53471,2.89947291767e-05,209167527.672,1.52400500021e-17,309.889357854,8.89160877159,0.000711995626959,7.55674693381e-05,1.20194440236e-21,0.0205715929656,0.000585208465728,5.0509519817e-08,5.3032668107e-09
53472,2.90594476354e-05,209611643.734,1.12996624522e-17,307.70223681,8.82566291638,0.000706742788524,7.5028450817e-05,8.84792632038e-22,0.0204128326041,0.000580616984535,5.01022093819e-08,5.26810428637e-09
53473,2.91389589414e-05,210141441.317,8.42145124569e-18,316.240442263,9.06195707412,0.000724965012892,7.68641233273e-05,7.43141667681e-22,0.0229620767052,0.000651518631615,5.56029559268e-08,5.80437266866e-09
53474,2.92289544198e-05,210627822.852,1.42387988937e-16,318.380226668,9.12633446502,0.000728028266379,7.73447913024e-05,1.24733074731e-20,0.0226085844887,0.000641601056243,5.47408123018e-08,5.72678853254e-09
53475,2.93191421509e-05,211082570.774,1.03437408798e-16,322.15090924,9.24235320919,0.000733324828876,7.81752502572e-05,9.10049297737e-21,0.0226495550105,0.000642872267099,5.47028914252e-08,5.73231444753e-09
53476,2.94086804495e-05,211564624.24,7.80795651652e-17,321.374938007,9.21962165588,0.000731858064841,7.79489643274e-05,6.81187040265e-21,0.0226481088867,0.0006425904477,5.46936571492e-08,5.72889383673e-09
53477,2.94590975787e-05,211885786.703,6.39633962175e-17,316.531045795,9.07566599004,0.000721567548611,7.67843688494e-05,5.87600111263e-21,0.0233686470432,0.000662146649284,5.628201103e-08,5.87811247415e-09
53478,2.9542571249e-05,212307968.142,5.20986495426e-16,313.486376917,8.9792098518,0.000716420448415,7.60496234626e-05,4.63459428543e-20,0.0231210233985,0.000654719756158,5.57869147302e-08,5.82311254969e-09
53479,2.96260638342e-05,212709135.527,3.83190920606e-16,312.962128358,8.96188961077,0.000714885589627,7.58974997297e-05,3.37846512586e-20,0.0229674864806,0.00065018482605,5.54285726595e-08,5.78808588616e-09
53480,2.97097284107e-05,213201568.685,2.91992172781e-16,320.086187756,9.157813116,0.000731745099924,7.75988204526e-05,2.50204966143e-20,0.0230500971896,0.000652185642772,5.55873336e-08,5.80287008441e-09
53481,2.97938841005e-05,213600127.212,2.16069054698e-16,320.965961992,9.18044099298,0.000733315939633,7.77802069182e-05,1.84644422605e-20,0.0229547476769,0.000649279434498,5.53482532751e-08,5.78020345557e-09
53482,2.98784820868e-05,213997841.464,1.6032348207e-16,322.557077925,9.22378058179,0.000736372189817,7.81282645287e-05,1.36398869436e-20,0.0228868802003,0.000647156146214,5.51633578305e-08,5.76332648502e-09
53483,2.99635597299e-05,214460388.613,1.19176695601e-16,324.275797337,9.26834290063,0.00074012648405,7.85110430994e-05,1.00622901835e-20,0.0228853681091,0.000646812732775,5.51331916504e-08,5.76047817174e-09
53484,3.00491426066e-05,214857314.736,8.82936954035e-17,325.790071191,9.30840496205,0.000743074038251,7.88334010584e-05,7.45040171541e-21,0.0229751841459,0.000649031631313,5.52939622739e-08,5.77675480638e-09
