# Model #, volume (Rsun^3), max_temp (K),[Density: Neutron-1,Ne-22,Mg-25,Zr-94,Zr-96],[Massf: Neutron-1,Ne-22,Mg-25,Zr-94,Zr-96]
58765,2.38627286869e-05,211645795.743,1.51838569127e-16,359.665898002,19.4489232917,0.00157175245789,0.000278687656187,9.82982748304e-21,0.0205800445576,0.0010562500961,9.09847834035e-08,1.67592070592e-08
58766,2.38631874687e-05,211822606.652,1.68356445249e-16,356.908475516,19.3169098787,0.00156038239247,0.000276413002547,1.1475083868e-20,0.0213424925277,0.0010939879216,9.4033395694e-08,1.73345842795e-08
58767,2.39048502469e-05,212144976.83,9.94596407074e-16,353.375306627,19.1163105551,0.0015448370076,0.000273657113561,6.49586155354e-20,0.0212764144076,0.00109004700871,9.37517519476e-08,1.72817932976e-08
58768,2.39479900304e-05,212473174.656,7.81860648313e-16,355.589136025,19.2386162329,0.00155434697271,0.000275219548388,5.08196834437e-20,0.0213238399084,0.00109253948409,9.39383444696e-08,1.7309529535e-08
58769,2.40014237404e-05,212875268.199,5.55041709895e-16,354.564689969,19.1820203338,0.00154964054222,0.000274301190233,3.63457737428e-20,0.0213311237123,0.0010926179275,9.39503379918e-08,1.73087074737e-08
58770,2.40553211565e-05,213332917.241,4.31939815636e-16,354.576393696,19.1837607936,0.00154947563358,0.000274170705412,2.82699020191e-20,0.0213055005284,0.00109121599614,9.38307796573e-08,1.72818599772e-08
58771,2.41033347969e-05,213785580.934,3.36797657983e-16,363.976297753,19.7348184292,0.00159047785049,0.000280770413799,2.16782676254e-20,0.0214299703726,0.00110156492032,9.4377180445e-08,1.73278457945e-08
58772,2.41672111181e-05,214304708.841,2.328358977e-16,363.127251984,19.7447424825,0.00158718196559,0.000279410419262,1.52206130037e-20,0.0214541029966,0.00110505293708,9.44864804304e-08,1.73137560828e-08
58773,2.42330237362e-05,214849743.002,1.81626489658e-16,371.192967811,20.2765162101,0.00162362434098,0.000284691219597,1.17931530818e-20,0.0215123591892,0.00111144279246,9.47602597892e-08,1.73192219685e-08
58774,2.42992849435e-05,215362856.586,1.40124116731e-16,374.485468782,20.4981318899,0.00163824896234,0.000286685200619,9.085595437e-21,0.0215778422174,0.00111594735795,9.50202646619e-08,1.73479871005e-08
58775,2.43653444669e-05,215847775.381,1.08016533921e-16,371.607788434,20.3507065463,0.00162562907015,0.000284316936775,7.02129472024e-21,0.0214689045535,0.00111049807987,9.45589549552e-08,1.72565155599e-08
58776,2.44312696635e-05,216326320.604,8.35616139401e-17,375.250478892,20.6605948468,0.00164342632817,0.000286221156537,5.42143537455e-21,0.0215308234271,0.00111623572218,9.48378734615e-08,1.72758569717e-08
58777,2.44965128116e-05,216855539.148,6.50307205057e-17,371.463796535,20.3779306274,0.00162531471129,0.000283877386576,4.24348655945e-21,0.0216199968769,0.00111833732983,9.5128971238e-08,1.73531801045e-08
58778,2.45620683919e-05,217322500.205,5.1026319399e-17,373.146040614,20.4544315142,0.00163189231133,0.000285108329663,3.32709506775e-21,0.0216319804258,0.0011186826522,9.51428681942e-08,1.73526431905e-08
58779,2.46275170548e-05,217785008.241,3.99825687172e-17,373.793042142,20.4707926956,0.00163386726436,0.000285572541785,2.60349071686e-21,0.021675324968,0.00112035255417,9.5278873895e-08,1.73781982882e-08
58780,2.46929193689e-05,218289829.856,3.1358638432e-17,374.09918059,20.4824354853,0.00163461618091,0.00028566781597,2.04856052743e-21,0.0216711080796,0.00111992302244,9.52267672222e-08,1.73647412722e-08
58781,2.47583280266e-05,218745656.537,2.46511294213e-17,373.986837954,20.4730083509,0.00163356814306,0.000285428962969,1.61310270594e-21,0.0216658668925,0.00111940481973,9.5170275466e-08,1.7351147286e-08
58782,2.48238566495e-05,219210661.155,1.89011291744e-17,369.646262959,20.2572062738,0.00161456961086,0.000281783707882,1.25316517593e-21,0.0216432802922,0.00111808829335,9.50459029914e-08,1.732424378e-08
58783,2.48905108038e-05,219659323.511,1.4753836993e-17,369.329890718,20.2289832874,0.00161246461911,0.000281442170504,9.79019913861e-22,0.0216708487997,0.00111897004686,9.51158125756e-08,1.7337072445e-08
58784,2.49293815519e-05,220032854.737,1.1353604298e-17,368.319049619,20.1779313287,0.00160799227741,0.000280547795394,7.95941848833e-22,0.0224071432748,0.0011552869867,9.80234507066e-08,1.78810127166e-08
58785,2.49941924136e-05,220453318.835,6.35272739857e-16,368.538323237,20.1936786892,0.00160877901166,0.000280535550389,4.37122159677e-20,0.0222125471215,0.00114551696969,9.72196759785e-08,1.77236234903e-08
58786,2.50208435808e-05,220745574.372,4.92498787784e-16,371.182264348,20.3295735916,0.00162008273077,0.0002825006978,3.53697543865e-20,0.0229611276587,0.00118251403366,1.00182527361e-07,1.82756957606e-08
58787,2.5083398346e-05,221146489.969,1.08256712703e-15,379.975815075,20.802537956,0.00165781279132,0.000289015471183,7.41846771837e-20,0.0229369074891,0.00118215390555,1.00080805713e-07,1.82385300662e-08
58788,2.51473061833e-05,221551457.208,8.36745246715e-16,381.058460325,20.8652632855,0.0016623180825,0.000289655074345,5.7042373048e-20,0.0227887579886,0.00117477215447,9.94664059694e-08,1.81161555047e-08
58789,2.52122332923e-05,222013186.429,6.70084640997e-16,389.537048512,21.2638041356,0.00169756039704,0.000296391306474,4.48069393126e-20,0.0229014841826,0.00117960717251,9.98764527428e-08,1.81944929462e-08
58790,2.52782030784e-05,222426016.303,5.14223099699e-16,389.147582082,21.2396390726,0.00169536623745,0.000295934008913,3.45103928338e-20,0.0228996812105,0.00117914402952,9.98348879381e-08,1.81840153282e-08
58791,2.53452523394e-05,222842407.351,3.94173508337e-16,387.979265197,21.1722898289,0.0016897399594,0.000294886996222,2.65579329755e-20,0.0229103868695,0.00117919066774,9.98394230998e-08,1.81836036383e-08
58792,2.54102415311e-05,223321543.15,3.04396605072e-16,388.621817779,21.2113984532,0.0016920345894,0.000295127234113,2.04004179228e-20,0.0230012018399,0.00118546388094,1.00203746815e-07,1.8224718685e-08
58793,2.54929035496e-05,223846915.146,2.11384538155e-16,380.831650558,20.7844866507,0.00165758477024,0.000289036033444,1.44881879961e-20,0.0229872568034,0.00118398686078,1.00093854278e-07,1.82049397293e-08
58794,2.55770615269e-05,224364205.133,1.64996365095e-16,381.15669149,20.7991324172,0.00165823227009,0.000289057154906,1.13648915865e-20,0.023107234315,0.00118982165552,1.00528712941e-07,1.82795195173e-08
58795,2.56618641323e-05,224886664.504,1.25485491533e-16,378.060865449,20.6558867999,0.00164463703823,0.000286292032764,8.72383158191e-21,0.0230599910294,0.00118749152972,1.00299092955e-07,1.82281986939e-08
58796,2.57476009678e-05,225389821.999,9.57474954308e-17,376.657274532,20.5749457177,0.00163780496813,0.000285029533934,6.71957182613e-21,0.0230756866471,0.00118773643725,1.00308264666e-07,1.82276031488e-08
58797,2.58336958647e-05,225942303.955,8.12657298162e-17,378.213561479,20.6278110656,0.00164323342619,0.000286189178301,5.68786719689e-21,0.0231300454759,0.00118956078857,1.00462701628e-07,1.82576282413e-08
58798,2.59203766745e-05,226437364.098,6.45804114251e-17,376.852321392,20.5483575908,0.00163651783864,0.000284947744145,4.54186035367e-21,0.0231462166996,0.00118973297157,1.00469219628e-07,1.8257254474e-08
58799,2.60073365619e-05,226929518.461,5.02640683812e-17,378.013215996,20.5852329375,0.00164029491118,0.000285753815838,3.52328950228e-21,0.0231878949358,0.00119094172747,1.00571095816e-07,1.82770157679e-08
58800,2.60946144646e-05,227419129.205,3.94434598248e-17,377.899468038,20.5586067799,0.001638641494,0.00028554818015,2.76694785912e-21,0.0232297012193,0.001192120836,1.00671310312e-07,1.82966435842e-08
58801,2.61822671836e-05,227918952.169,3.08978728012e-17,376.644783009,20.4918830471,0.0016324876737,0.000284325610359,2.17522949233e-21,0.0232216799549,0.00119117277693,1.00579650892e-07,1.82765337233e-08
58802,2.62702937749e-05,228404933.968,2.44559289989e-17,377.019209996,20.505552199,0.00163314650224,0.000284372930345,1.72904022961e-21,0.0233438852193,0.00119662956372,1.01002145451e-07,1.83527547707e-08
58803,2.63588547586e-05,228950330.629,1.97433646114e-17,380.927946838,20.6809001989,0.00164842878323,0.000287279703102,1.38607107688e-21,0.0235042429964,0.00120364934712,1.01566873065e-07,1.84586807125e-08
58804,2.6447989169e-05,229434471.251,1.57530700606e-17,379.580696148,20.6001371302,0.00164162068053,0.000286026917576,1.11029700916e-21,0.0235228513345,0.00120373002591,1.01569787256e-07,1.84585254119e-08
58805,2.65377409163e-05,229917999.73,1.28252466959e-17,381.825038982,20.6921569798,0.0016498117811,0.000287612794078,8.99601742521e-22,0.0236190363882,0.00120750786233,1.01874917731e-07,1.85159742267e-08
58806,2.66281598684e-05,230401113.84,1.05051017649e-17,382.634558218,20.6962195902,0.00165157694107,0.00028817778116,7.35073704335e-22,0.0236979016743,0.00121002338573,1.02100555324e-07,1.85625078943e-08
58807,2.67197548093e-05,230925365.723,8.69363348189e-18,384.12065249,20.7416482713,0.00165632826369,0.000289207767257,6.0522066552e-22,0.0237532245309,0.00121153119645,1.02234411968e-07,1.85898815752e-08
58808,2.67995357697e-05,231365480.417,7.10709443246e-18,382.365810337,20.6402746196,0.00164789377462,0.000287666119127,5.11811592257e-22,0.0242011363583,0.00123257711262,1.03918925457e-07,1.89044817968e-08
58809,2.68932050324e-05,231842894.916,3.14858017427e-16,385.603665295,20.7837742073,0.0016602459564,0.00028997448318,2.22444559314e-20,0.0242872740975,0.00123583611337,1.04179165544e-07,1.8952115997e-08
58810,2.69883455362e-05,232350096.094,2.38189160123e-16,387.103223963,20.8576443588,0.00166562343414,0.000290813295361,1.70681617293e-20,0.0242778303521,0.00123470813429,1.04065987058e-07,1.89261553839e-08
58811,2.70850214033e-05,232834107.36,1.78882983338e-16,380.6450234,20.5072257037,0.00163696606586,0.000285661494351,1.29564793543e-20,0.0240976372892,0.00122445436577,1.03263502982e-07,1.87791292549e-08
58812,2.71819495661e-05,233310727.609,1.35061665815e-16,380.956228131,20.5135550299,0.00163704174661,0.000285604160807,9.86675786752e-21,0.0242414664469,0.0012305934932,1.03743314518e-07,1.88662750138e-08
58813,2.72802220129e-05,233789594.768,1.16888780017e-16,380.976540223,20.5051618046,0.0016359159786,0.000285322385379,8.53711424723e-21,0.0242545428317,0.00123029125669,1.03706564472e-07,1.88568293026e-08
58814,2.73798946743e-05,234307179.23,9.68727756398e-17,378.929850922,20.3951144945,0.0016261035622,0.000283423920644,7.12644680206e-21,0.0242683493524,0.00122998834317,1.03669628008e-07,1.88473816202e-08
58815,2.74813498032e-05,234789608.432,8.25261238416e-17,377.5615174,20.3095669787,0.00161890855303,0.000282100384301,6.10264378202e-21,0.024304044848,0.00123052607949,1.03710807276e-07,1.88545340429e-08
58816,2.75785939071e-05,235256016.859,7.08388492752e-17,375.109798893,20.1664549705,0.00160706436064,0.000279956666274,5.38003663982e-21,0.0246489457959,0.00124598692015,1.04953594583e-07,1.90874029177e-08
58817,2.76805533564e-05,235771679.158,2.23230136313e-16,380.367728709,20.4078934581,0.00162757018556,0.000283742544791,1.66989085583e-20,0.0246964378593,0.00124710011006,1.05036248776e-07,1.91011278967e-08
58818,2.77548820474e-05,236177589.206,2.0375351567e-16,380.638951128,20.4050813963,0.0016276824108,0.000283731813148,1.53642651595e-20,0.0248882122021,0.00125520220294,1.05679029688e-07,1.92196368055e-08
58819,2.78605719187e-05,236644617.022,7.13472106567e-16,377.916961615,20.2746212617,0.00161536040697,0.000281223500152,5.39714558301e-20,0.0248739125846,0.0012537160331,1.05533529522e-07,1.91860890864e-08
58820,2.79687348565e-05,237187889.033,5.37720641473e-16,377.88901362,20.2449756945,0.00161350466275,0.000280975593096,4.07179879235e-20,0.0249204997338,0.00125446974136,1.05605173939e-07,1.92003857269e-08
58821,2.80786139799e-05,237677755.175,3.96489834587e-16,376.525565336,20.1583782814,0.0016062348952,0.000279634596846,3.01884546961e-20,0.0249500521936,0.00125453648778,1.0561010138e-07,1.92004051314e-08
58822,2.8189948012e-05,238170332.524,2.959255844e-16,377.179046574,20.1647842182,0.0016071751972,0.000279866883444,2.25020396443e-20,0.0249896400886,0.0012549358251,1.05646708688e-07,1.92074846233e-08
58823,2.83030624353e-05,238665183.499,2.19675783676e-16,375.811691039,20.0767223273,0.00159977197941,0.000278504726412,1.67972243132e-20,0.0250214515103,0.00125499514336,1.05650284368e-07,1.92075056931e-08
58824,2.83815556912e-05,239098284.609,1.6426264192e-16,377.507975313,20.1282422389,0.00160520030539,0.000279617993549,1.25900081753e-20,0.0251024209993,0.0012571880847,1.05835508963e-07,1.92435351313e-08
58825,2.84971247016e-05,239596824.953,5.11516489247e-16,375.792801681,20.0279248696,0.00159651258977,0.00027796983809,3.90781398691e-20,0.0251265104124,0.00125697979267,1.05813361365e-07,1.92374647192e-08
58826,2.86154937904e-05,240154472.202,3.87559201095e-16,376.276592523,20.0162656686,0.00159643409997,0.000278097477319,2.95864455545e-20,0.0251848528197,0.00125798204768,1.05909301939e-07,1.92575400632e-08
58827,2.87358578938e-05,240657943.71,2.87828424208e-16,376.940282404,20.0082854555,0.00159690831184,0.000278369490325,2.19487454458e-20,0.0252526453615,0.0012592715466,1.06032883624e-07,1.92838135815e-08
58828,2.88578684701e-05,241164109.483,2.1332381828e-16,376.215682602,19.9451160089,0.00159188543789,0.000277493060083,1.63249354062e-20,0.0252967137052,0.0012596345604,1.06065965789e-07,1.92903668983e-08
58829,2.89817616975e-05,241672922.292,1.56939018975e-16,373.447694816,19.8080164603,0.00157900762422,0.000274905259613,1.21358056155e-20,0.0252920626722,0.00125815978898,1.05919935079e-07,1.92577776161e-08
58830,2.91075617813e-05,242184380.495,1.16613655885e-16,372.098934578,19.7175889427,0.00157140051723,0.000273508853492,9.06967833664e-21,0.0253307683525,0.00125821471884,1.05922775403e-07,1.92578537747e-08
58831,2.92368001597e-05,242741846.172,8.86752372914e-17,375.83270354,19.8446745019,0.00158391254828,0.000276105005285,6.81894527954e-21,0.0254215478129,0.00126010399866,1.06104084016e-07,1.92970453341e-08
58832,2.93957178542e-05,243360556.249,6.12821572348e-17,373.298327093,19.694884785,0.00157100631098,0.000273687296967,4.80075461828e-21,0.0254647484177,0.00125987147022,1.06078088097e-07,1.92907752045e-08
58833,2.95548038425e-05,243971272.556,5.27197625322e-17,376.125911204,19.8234287553,0.00158079737507,0.000275313237913,4.14017280103e-21,0.0255451115244,0.00126207462183,1.06217379508e-07,1.93097949817e-08
58834,2.97140677447e-05,244575148.605,3.98614260499e-17,374.535568604,19.7124926331,0.0015714782258,0.000273607102472,3.151480904e-21,0.0255990069867,0.00126212252709,1.06219530878e-07,1.93098741141e-08
58835,2.98738756289e-05,245212790.206,3.01692458091e-17,372.973603381,19.6023573086,0.00156222627454,0.000271913552568,2.40092642612e-21,0.0256545775023,0.00126216919537,1.06221554179e-07,1.93099488562e-08
58836,3.00346007888e-05,245788216.928,2.29846459222e-17,370.918184768,19.489635822,0.00155148222631,0.0002697342159,1.84457067504e-21,0.0256697313203,0.0012607141359,1.0607672689e-07,1.92777909645e-08
58837,3.01968839628e-05,246380004.345,1.78350950805e-17,368.406079199,19.3247866567,0.00153806639628,0.000267350905148,1.44501853271e-21,0.0257459997339,0.00126136269748,1.06137629058e-07,1.92908344434e-08
58838,3.03608648255e-05,246969573.794,1.42552374995e-17,368.655489721,19.2897326496,0.00153573609168,0.000267027668825,1.15563674732e-21,0.0258244084701,0.00126200624358,1.06197997211e-07,1.93037667901e-08
58839,3.05266196958e-05,247617523.975,1.21925453075e-17,367.809112545,19.2062759717,0.00152901416187,0.000265846153965,9.92725163394e-22,0.0258965740651,0.00126234811501,1.06228842544e-07,1.93102216886e-08
58840,3.06944356655e-05,248206352.378,1.09133688019e-17,370.288644638,19.2734861679,0.00153541207499,0.000267144106025,8.82336197683e-22,0.0259795330114,0.00126298385603,1.06288362596e-07,1.93229741379e-08
58841,3.08684298569e-05,248792847.749,9.97993499117e-18,373.581785199,19.364287068,0.00154454715513,0.000269069486388,7.9919193215e-22,0.0260898812752,0.00126448484752,1.06432362877e-07,1.93542703397e-08
58842,3.10103127705e-05,249376065.562,8.97652509954e-18,368.477583369,19.0909605265,0.00152157437353,0.000264743328147,7.31895864929e-22,0.0260857561367,0.00126122632282,1.06159251658e-07,1.93011536815e-08
58843,3.11928562511e-05,249982506.284,8.82049584824e-16,372.818163728,19.2176504602,0.00153454271168,0.000267482702843,7.12400951801e-20,0.0262178723229,0.0012634385266,1.06377663495e-07,1.93480716693e-08
58844,3.13788400818e-05,250586751.209,6.31671930222e-16,371.314248866,19.1042210245,0.00152502866956,0.000265733637979,5.14069530451e-20,0.0262896389473,0.00126350938835,1.06383495341e-07,1.93482681502e-08
58845,3.1567307349e-05,251200415.285,4.4569682079e-16,369.233780088,18.9755734465,0.00151349898648,0.000263497130711,3.66280459165e-20,0.02634088382,0.00126279713556,1.06311085797e-07,1.93313547888e-08
58846,3.17584906532e-05,251804289.222,3.20314142395e-16,368.220564058,18.8870757329,0.00150586792157,0.000262063990871,2.64858509446e-20,0.0264101266799,0.00126259267457,1.06288785219e-07,1.93257300299e-08
58847,3.19527249877e-05,252418610.887,2.33376854628e-16,368.510654781,18.8447056091,0.0015028870372,0.00026161239093,1.93287653195e-20,0.0265057732978,0.00126316438433,1.06343294634e-07,1.93372607323e-08
58848,3.21903004587e-05,253185481.204,1.58460653556e-16,366.287960649,18.6924954171,0.00148960339685,0.000259098358712,1.32903780223e-20,0.0265903496177,0.00126270704175,1.06294834217e-07,1.93259511101e-08
58849,3.2428259064e-05,253903146.98,1.17787166088e-16,364.311007465,18.5261751478,0.00147651738781,0.000256851653485,9.97597455439e-21,0.026724487629,0.0012638009979,1.06400214439e-07,1.93488329411e-08
58850,3.26675663307e-05,254623115.637,8.72265877687e-17,363.631657712,18.4435748967,0.00146918245289,0.00025544466116,7.43078620457e-21,0.0268142599398,0.00126334444235,1.06351558309e-07,1.93376096909e-08
58851,3.29123927417e-05,255325188.863,6.54499532171e-17,361.054727611,18.221402273,0.00145263992766,0.000252774841763,5.61223809361e-21,0.0269219536007,0.00126215182477,1.06308637761e-07,1.93394698445e-08
58852,3.31232671062e-05,256062346.806,5.0493263081e-17,363.322245809,18.2295164904,0.00145573344892,0.000253673015302,4.30685107813e-21,0.0270723181536,0.00126323085398,1.0642986604e-07,1.93685785859e-08
58853,3.33850447595e-05,256775058.567,6.61382754736e-16,364.121043905,18.1951207979,0.00145344807641,0.000253343814147,5.57083440921e-20,0.027198163041,0.00126381849025,1.06485411422e-07,1.9379668983e-08
58854,3.36206445541e-05,257499953.652,4.52107584484e-16,361.034120796,17.99563006,0.001437025055,0.000250319045609,3.9201916666e-20,0.027324595756,0.00126450837699,1.06539257117e-07,1.93890044885e-08
58855,3.38940298912e-05,258219862.185,9.45356290346e-16,360.81215362,17.9206884628,0.00143106756369,0.000249270094065,8.18272735569e-20,0.0274439112421,0.00126482972471,1.0656958389e-07,1.93943554485e-08
58856,3.41706242628e-05,258969599.699,6.58495494741e-16,357.821498226,17.7548409557,0.00141555445142,0.000246164947217,5.78259960494e-20,0.0275089096339,0.00126339312292,1.06420999654e-07,1.93598508563e-08
58857,3.44505941482e-05,259675377.497,4.66368338338e-16,357.712461285,17.6787373622,0.00140968523154,0.00024517502431,4.11270441397e-20,0.0276417137035,0.00126390193394,1.06469541408e-07,1.93699569456e-08
58858,3.47919384361e-05,260518728.448,3.17114801438e-16,359.331477275,17.6558530406,0.00140882550886,0.000245192679372,2.79853279065e-20,0.0278173259159,0.00126485056265,1.06561371849e-07,1.93898480738e-08
58859,3.5135481096e-05,261343569.728,2.36128593753e-16,359.505213187,17.572671267,0.00140256908637,0.000244170977634,2.092531174e-20,0.0279889049122,0.00126557252323,1.06629740171e-07,1.94045809256e-08
58860,3.54821083289e-05,262195881.793,1.7367845829e-16,358.573861028,17.461400983,0.00139283893435,0.000242331257534,1.55450481974e-20,0.0281282320985,0.00126523025185,1.06589666044e-07,1.93950085548e-08
58861,3.58333280859e-05,263001081.724,1.31212473466e-16,356.983778342,17.2963573217,0.00137977498339,0.000240079419149,1.18634382171e-20,0.0283148394212,0.00126616234472,1.06678525928e-07,1.94144904522e-08
58862,3.61902858562e-05,263820709.637,1.00920529135e-16,356.06733711,17.1953612881,0.00137024885711,0.000238167797984,9.1598200204e-21,0.0284679175481,0.00126718587558,1.06702489554e-07,1.94086633954e-08
58863,3.65556892558e-05,264653015.552,8.0503966532e-17,358.143643011,17.3899056281,0.00137751139629,0.000237983548718,7.39805108151e-21,0.0286083937239,0.0012715606141,1.06807940824e-07,1.93837999473e-08
58864,3.70096613737e-05,265619572.428,6.67192792127e-17,362.086677788,17.4277711837,0.00138256914837,0.000239227153272,6.09014945338e-21,0.0288604544202,0.00127348072544,1.06973730755e-07,1.94175842485e-08
58865,3.74744861875e-05,266570920.466,5.99605509098e-17,360.150953421,17.2477950051,0.00136744314999,0.000236469296215,5.55267171991e-21,0.0290649983423,0.00127387493271,1.06987153103e-07,1.94175505639e-08
58866,3.79391232753e-05,267577695.058,5.84775287262e-17,358.581166951,17.0795269493,0.00135386328596,0.000234039029462,5.49180852619e-21,0.0293085472116,0.00127555038882,1.07110358129e-07,1.94394143198e-08
58867,3.8438360832e-05,268560972.759,7.01306791397e-16,360.133382611,17.0298303318,0.00135077230301,0.000233650187706,6.59537530862e-20,0.0295425265284,0.00127659118056,1.07200869915e-07,1.94574333607e-08
58868,3.89440443856e-05,269509543.116,4.92147658854e-16,357.238750232,16.8177521911,0.00133271374647,0.000230312668758,4.70497950945e-20,0.0297448000853,0.00127666850705,1.07190835956e-07,1.94528988528e-08
58869,3.94594171582e-05,270450611.368,3.58241148053e-16,358.801093633,16.7535844041,0.00132895326479,0.000229902317831,3.42599323712e-20,0.0300084533993,0.00127816280329,1.07330985184e-07,1.94834261518e-08
58870,4.00933258181e-05,271596161.073,2.65851712286e-16,366.054821175,16.8889156232,0.0013427901172,0.00023285289512,2.50117326913e-20,0.0303353012693,0.0012801741817,1.07521714331e-07,1.95255961414e-08
58871,4.07508710732e-05,272673597.889,2.14505008685e-16,362.365412504,16.627121937,0.00132050674571,0.000228746305266,2.0586107919e-20,0.0305895451068,0.00128027379745,1.07510191007e-07,1.95213477827e-08
58872,4.14196196661e-05,273782430.0,1.87536068248e-16,367.420834682,16.6792523905,0.00132702216052,0.000230265973056,1.78947625154e-20,0.0309595267949,0.00128383429105,1.07812956968e-07,1.95828238013e-08
58873,4.21247587668e-05,274909084.648,8.57887962312e-16,364.844328294,16.4701176837,0.00130906920402,0.000226926421675,8.31792834664e-20,0.0312109610038,0.00128382649354,1.07789748132e-07,1.95751033898e-08
58874,4.29860460674e-05,276165465.28,5.74118231183e-16,358.820745951,16.089417315,0.0012774363732,0.000221220100903,5.73607570437e-20,0.0315423539641,0.00128463455119,1.07847169802e-07,1.95863337374e-08
58875,4.38750592903e-05,277415760.866,4.61007035305e-16,365.681875059,16.1895470361,0.00128786009872,0.000223482834227,4.56103497098e-20,0.0319838034561,0.00128895600904,1.0820696053e-07,1.96585232767e-08
58876,4.49909011538e-05,278915025.003,3.90054227287e-16,360.696343888,15.8289741744,0.00125851496695,0.000218269145974,3.96899523262e-20,0.0324170546585,0.00129149935252,1.08399785637e-07,1.9696360468e-08
58877,4.61300514347e-05,280329029.325,1.00077245071e-15,355.954613611,15.5312354988,0.00123232308678,0.000213311480965,1.04683641604e-19,0.0328101045348,0.00129384375442,1.08533382654e-07,1.97143399302e-08
58878,4.75218761791e-05,281914827.265,7.27187948776e-16,355.864278924,15.3558659615,0.00121828802878,0.000210908624621,7.69370454676e-20,0.0332442022057,0.00129499140748,1.08598919169e-07,1.97270248488e-08
58879,4.92077482528e-05,283701538.778,6.31939895762e-16,355.107961702,15.1510623028,0.00120174052321,0.000208026806442,6.82349419994e-20,0.0338244800139,0.00130045134953,1.08989288185e-07,1.97992497617e-08
58880,5.09355643956e-05,285406713.202,1.12644239767e-15,353.335845671,14.8040917554,0.0011778717487,0.000204601053138,1.22891224272e-19,0.0343096273712,0.00129986882104,1.09010006709e-07,1.98230446176e-08
58881,5.28063750728e-05,287020662.045,9.17620980625e-16,348.858682356,14.5045674008,0.00115171246262,0.000199738980354,1.0285362539e-19,0.0347312274873,0.00130054737965,1.08974808321e-07,1.9810700674e-08
58882,5.48137007781e-05,288651044.48,8.89437373772e-16,349.034007529,14.3395587941,0.00113876121902,0.000197604415466,1.01047320663e-19,0.0352839406226,0.00130516673468,1.09278868464e-07,1.98687011079e-08
58883,5.69412373872e-05,290224036.962,1.28559507356e-15,349.098432402,14.192155969,0.00112661405598,0.00019550963494,1.49165690736e-19,0.0359578148414,0.00131467016198,1.09945907244e-07,1.99910116426e-08
58884,5.9112686422e-05,291599251.769,1.5726946701e-15,349.855029853,14.052348448,0.00111578572308,0.000193809610099,1.822170984e-19,0.0364262310435,0.00131693669861,1.10050660118e-07,2.00125896659e-08
58885,6.12540144151e-05,292893210.737,1.38666403498e-15,346.788933634,13.819840487,0.00109581260463,0.000190224274179,1.67156244034e-19,0.0368542680509,0.00131869136546,1.10075658704e-07,2.00154417405e-08
58886,6.34015988307e-05,294027008.273,1.43037664401e-15,350.810398519,13.7506204586,0.00109323067982,0.000190464325539,1.71941122478e-19,0.0372807563979,0.0013187756602,1.10047327235e-07,2.00254873118e-08
58887,6.55992556001e-05,295057280.309,1.57226515203e-15,343.788112286,13.3638614707,0.00106148587234,0.000184941569585,1.94269539588e-19,0.0376502854171,0.00131912091819,1.09976934937e-07,2.00181971911e-08
58888,6.7876809906e-05,296105378.233,1.93107660169e-15,348.943177667,13.4132360784,0.00106616005409,0.00018606719395,2.38151942023e-19,0.0382883929064,0.00132994919212,1.10702008648e-07,2.0154503719e-08
58889,7.01870852897e-05,297020974.169,2.19970748583e-15,339.765651397,13.0398769723,0.00103317628393,0.000179923598647,2.80869159187e-19,0.0386016256475,0.00133213257024,1.10689222864e-07,2.0145025145e-08
58890,7.24884039022e-05,297831948.94,2.3576813692e-15,343.237052736,13.0477613955,0.00103400313375,0.000180333200321,2.99707127531e-19,0.0389593658889,0.00133531080121,1.1078416873e-07,2.01637521265e-08
58891,7.48632279096e-05,298654469.949,2.69403552371e-15,339.487554953,12.8660411635,0.00101745805903,0.000177276886524,3.5082883224e-19,0.0393603681753,0.00134199896303,1.11104422497e-07,2.02164135134e-08
58892,7.72783141643e-05,299353883.982,2.86600086826e-15,338.596402081,12.7679385677,0.00100836980004,0.000175704444841,3.7543416137e-19,0.0396450993393,0.00134518351008,1.11151735043e-07,2.02212926749e-08
58893,7.96879559345e-05,300059966.32,3.19564614928e-15,338.829222564,12.7359079469,0.00100397694272,0.000174861169967,4.21216512801e-19,0.0398802864253,0.00134828027072,1.11161577521e-07,2.02148330851e-08
58894,8.21543542612e-05,300645052.883,3.73910902286e-15,339.812608357,12.7206734568,0.00100204329719,0.000174628094421,4.9926363425e-19,0.0401154633041,0.00135197160944,1.11237563906e-07,2.02242013345e-08
58895,8.47290170527e-05,301221725.472,4.45962942985e-15,335.995377294,12.5525989376,0.000986562628058,0.000171792655202,6.0352737698e-19,0.0404911003883,0.0013607692068,1.11672141212e-07,2.02958218835e-08
58896,8.73672417643e-05,301736709.765,4.05025156745e-15,336.341704116,12.6273989659,0.000987468019718,0.000171336086595,5.50652455833e-19,0.0406735112392,0.00136667509876,1.11782215508e-07,2.0291376958e-08
58897,8.99200622608e-05,302186307.304,4.29911777895e-15,326.883497071,12.3256410406,0.000959956996388,0.000166108075079,6.05439049529e-19,0.0408109673963,0.00137030023175,1.11779217445e-07,2.0277322991e-08
58898,9.24164491064e-05,302704699.474,4.85603368629e-15,323.75386096,12.2092070434,0.00094866482533,0.000164011981293,6.94156752556e-19,0.0409591873335,0.00137415027311,1.11814815137e-07,2.02740359589e-08
