# Model #, volume (Rsun^3),[Density: Neutron-1,Zr-94,Zr-96,Mg-25,Xe-128,Xe-130],[Massf: Neutron-1,Zr-94,Zr-96,Mg-25,Xe-128,Xe-130]
53587,0.000111066974986,683738310.448,0.000366659357295,3.67637554068e-05,4.26376034035,5.26190276345e-05,0.000118848126957,2.0435366939e-19,6.21250267897e-08,6.13731181985e-09,0.000714807169771,8.88831893805e-09,2.01386049841e-08
53588,0.000114415262612,898019489.048,0.000368272515174,3.69680567416e-05,4.29026519158,5.28501264375e-05,0.000119387679134,2.69024496863e-19,6.21773010675e-08,6.14507272945e-09,0.000717216821753,8.89447145051e-09,2.01632954119e-08
53589,0.000117710885364,967306845.08,0.000367355743427,3.69198862438e-05,4.2857839202,5.27177656039e-05,0.000119098745191,2.95560399791e-19,6.22347588002e-08,6.15336148582e-09,0.000719512159589,8.90065064469e-09,2.01891502187e-08
53590,0.000121003985599,675054192.658,0.00036149318629,3.63861679097e-05,4.22660596163,5.18837761176e-05,0.000117212151254,2.17563100492e-19,6.24777300225e-08,6.1784044165e-09,0.000724346022978,8.93567810856e-09,2.02787851792e-08
53591,0.000124264859633,673066413.811,0.000355059428677,3.57839312317e-05,4.1611044822,5.09661613223e-05,0.000115143450984,2.15544095837e-19,6.25121781194e-08,6.18375624301e-09,0.000726632140683,8.94027911648e-09,2.02960727158e-08
53592,0.000127440825934,841351437.951,0.0003584131095,3.62477687903e-05,4.21878596405,5.14642250388e-05,0.00011625302781,2.69179790797e-19,6.25618391283e-08,6.19698694716e-09,0.000729651280772,8.9474080334e-09,2.03177075486e-08
53593,0.000130561928974,905021761.151,0.00035641157414,3.61131458522e-05,4.2050318476,5.11824916119e-05,0.000115613253851,2.9392512543e-19,6.25888337031e-08,6.20418762917e-09,0.000731792243001,8.94983789086e-09,2.03310920455e-08
53594,0.000133650474147,969332999.377,0.000350185161289,3.55294183559e-05,4.14042012388,5.02881360336e-05,0.000113608435611,3.19033245375e-19,6.26087910661e-08,6.20866174208e-09,0.000733748976559,8.95001325771e-09,2.03427176231e-08
53595,0.000136714416445,1074541872.12,0.000356620329743,3.62320916502e-05,4.22179970599,5.12123102931e-05,0.000115692269795,3.53422305707e-19,6.26847185642e-08,6.22213197599e-09,0.000736286013985,8.95841467162e-09,2.03704433011e-08
53596,0.000139803307435,1110937399.89,0.000350059216021,3.55917355464e-05,4.15260520128,5.02630882473e-05,0.000113584601649,3.68700869525e-19,6.2879344017e-08,6.24156000871e-09,0.000740424665243,8.98337018638e-09,2.04412432932e-08
53597,0.000142956635354,784666767.828,0.000357292814336,3.64537459882e-05,4.25251917242,5.13280664039e-05,0.000115933700136,2.71485915175e-19,6.30815571535e-08,6.27190897045e-09,0.000745055852407,9.01414367116e-09,2.05111151571e-08
53598,0.000146108782624,652869510.118,0.000345321041408,3.5253623436e-05,4.11744147796,4.96102988889e-05,0.000112064156551,2.31131377276e-19,6.30839276176e-08,6.27181594688e-09,0.000746793648244,9.01330328758e-09,2.05161367413e-08
53599,0.000149180195486,776074317.085,0.000345980186836,3.53903697334e-05,4.13695712769,4.97133691354e-05,0.000112291640507,2.72097622612e-19,6.31240193248e-08,6.28189627533e-09,0.000749307760625,9.01883213154e-09,2.05317878692e-08
53600,0.00015221026891,868013175.343,0.000342027406774,3.50738402684e-05,4.10366322315,4.91556245088e-05,0.000111025559218,3.07771099907e-19,6.31395139671e-08,6.28915318155e-09,0.000751609300357,9.01991334073e-09,2.05398726719e-08
53601,0.000155217072569,951285099.77,0.000337048400595,3.45885266534e-05,4.05036014457,4.84370852757e-05,0.000109418828282,3.3972551639e-19,6.31669350899e-08,6.29458619723e-09,0.000753439985137,9.02171352928e-09,2.05504498914e-08
53602,0.000158206019956,1011602991.84,0.000336425710727,3.46101956287e-05,4.05486839156,4.83565471132e-05,0.000109226088507,3.6562818949e-19,6.32024699827e-08,6.3053605264e-09,0.000755861895253,9.02494291284e-09,2.0563771184e-08
53603,0.000161185371844,1150761681.14,0.000336519717577,3.47473142637e-05,4.07540988475,4.83817723765e-05,0.000109279059337,4.1288882438e-19,6.32386641499e-08,6.31841599742e-09,0.000758791766852,9.02751573857e-09,2.05779966095e-08
53604,0.000164738470527,1133446399.72,0.000328958084082,3.40101755693e-05,3.99411453812,4.72889002432e-05,0.000106837513482,4.16556032597e-19,6.32597639526e-08,6.32370511917e-09,0.00076109921732,9.02544226685e-09,2.05865349619e-08
53605,0.000168224561002,1097495454.95,0.000327881072367,3.40140084289e-05,3.99647859372,4.71482644905e-05,0.000106499368281,4.10626402837e-19,6.32925852664e-08,6.33657131265e-09,0.000763880250467,9.0269561445e-09,2.05979608152e-08
53606,0.000171652333337,1121190720.3,0.000323530858365,3.36402575284e-05,3.95712507977,4.65251234259e-05,0.000105102000533,4.2155873035e-19,6.33238273465e-08,6.34541358179e-09,0.00076640772618,9.0270100328e-09,2.06087712595e-08
53607,0.000175049556365,1067184284.88,0.000320687779952,3.34579325934e-05,3.93833494297,4.61291819497e-05,0.000104191163184,4.08332282434e-19,6.33436361034e-08,6.35659816724e-09,0.000769173375011,9.02612598454e-09,2.06156519204e-08
53608,0.000178447174694,1120702961.76,0.00031947339453,3.33996509169e-05,3.93556800251,4.59557700804e-05,0.000103808619701,4.29809082314e-19,6.33744236246e-08,6.36733712065e-09,0.000771652923469,9.02666077369e-09,2.06247639361e-08
53609,0.000181791722798,1063181367.85,0.000322206692137,3.38326426479e-05,3.98869693416,4.63723079449e-05,0.000104714390145,4.16830460256e-19,6.34169392077e-08,6.38555491174e-09,0.000774853298329,9.03113867456e-09,2.06381601215e-08
53610,0.000185125190142,995124924.133,0.000325750829927,3.43548996283e-05,4.05259608218,4.69055953957e-05,0.000105879887018,3.94127790724e-19,6.34736733204e-08,6.40695123845e-09,0.000778074330499,9.03853661415e-09,2.06548073891e-08
53611,0.000188417682694,945240360.027,0.000319034570793,3.36881284638e-05,3.97882547073,4.59354199417e-05,0.000103707084491,3.77747056774e-19,6.35756221786e-08,6.4198104129e-09,0.000781170369676,9.04943159609e-09,2.06880066762e-08
53612,0.000191700129097,835271812.293,0.000322720603965,3.42071177812e-05,4.04275593416,4.64888788822e-05,0.000104923711283,3.35371107012e-19,6.36842433646e-08,6.44399841608e-09,0.000785117969557,9.06564324753e-09,2.07236866211e-08
53613,0.000195629515636,783897550.603,0.000314784982882,3.3417887794e-05,3.95292476046,4.53504422382e-05,0.000102350111816,3.20480273132e-19,6.3711099178e-08,6.45230349387e-09,0.000787539157626,9.06764623877e-09,2.07308377843e-08
53614,0.000199464436473,879416368.468,0.000314981834242,3.35651367132e-05,3.97634252637,4.53919383333e-05,0.000102437153036,3.61510727011e-19,6.37469863844e-08,6.46810359215e-09,0.000791183033557,9.07113477249e-09,2.07422456542e-08
53615,0.000203244526136,907703832.4,0.000316708542644,3.38768817245e-05,4.01514182222,4.56610136723e-05,0.00010301320619,3.76375649983e-19,6.37942852032e-08,6.48774707112e-09,0.000794367377523,9.07795321124e-09,2.07555355325e-08
53616,0.000206966552274,883721940.616,0.000314115964965,3.37833625057e-05,4.0105914161,4.53115768951e-05,0.000102202952676,3.7295546552e-19,6.38193338233e-08,6.50413686238e-09,0.000798002676718,9.07955396613e-09,2.07630753914e-08
53617,0.000210645922815,901606424.998,0.000308609413579,3.3270031335e-05,3.95602447044,4.45183725776e-05,0.00010042677537,3.8238086781e-19,6.39079448901e-08,6.51732977958e-09,0.000801640287721,9.08796272128e-09,2.07911235149e-08
53618,0.000214321099928,856188915.824,0.000300516478004,3.24756504134e-05,3.86691766638,4.33563216447e-05,9.78067321901e-05,3.6673426992e-19,6.39132221074e-08,6.52105550528e-09,0.000803937600473,9.08468602928e-09,2.07906816562e-08
53619,0.000217950724701,854401381.52,0.000310194183539,3.37123947671e-05,4.01273157346,4.47929703758e-05,0.00010097708075,3.66582319137e-19,6.39885953921e-08,6.55498410303e-09,0.00080802302941,9.09947164826e-09,2.08133244672e-08
53620,0.000221555961644,914313884.455,0.000307865561156,3.35411180469e-05,3.99679223706,4.44615043103e-05,0.000100230199051,3.92830187782e-19,6.40132969314e-08,6.56692997878e-09,0.000810747074209,9.10048398821e-09,2.08184756947e-08
53621,0.000225867272937,841604124.118,0.000305372184834,3.33707575443e-05,3.9789057741,4.41138285135e-05,9.942750485e-05,3.69501402209e-19,6.41384996752e-08,6.59285124346e-09,0.000815075924101,9.11722765268e-09,2.08566129222e-08
53622,0.00023010772298,758456779.711,0.000305774144198,3.35418147451e-05,4.00252569211,4.4194745027e-05,9.95800814877e-05,3.399582122e-19,6.41837559191e-08,6.61267509195e-09,0.000818559710706,9.12420283309e-09,2.08694869273e-08
53623,0.000234235240262,833881432.49,0.000300003586734,3.30076950701e-05,3.94473407349,4.33655623528e-05,9.77143873576e-05,3.70522922823e-19,6.42020710325e-08,6.62197398969e-09,0.000821456859138,9.12286983917e-09,2.08717303492e-08
53624,0.000238287021012,818456737.279,0.000304649027853,3.37013056941e-05,4.02904625732,4.40698766591e-05,9.92522430885e-05,3.67300472587e-19,6.4252714435e-08,6.64985877289e-09,0.00082555029552,9.13149331185e-09,2.08859854958e-08
53625,0.000242288066421,902086432.876,0.000297093962309,3.29224309816e-05,3.94219375371,4.29665420151e-05,9.67896715819e-05,4.01487045738e-19,6.42930274305e-08,6.65638971281e-09,0.000828300007547,9.13042649625e-09,2.08930840977e-08
53626,0.00024626479978,849657502.34,0.000297980281331,3.31561778611e-05,3.97326590081,4.31153524441e-05,9.70970875762e-05,3.84550764752e-19,6.43690137134e-08,6.67937296064e-09,0.000832073183815,9.14085089709e-09,2.09148293893e-08
53627,0.000250193128985,798526287.036,0.000294211569787,3.28315436974e-05,3.93801458913,4.25854079927e-05,9.58871212347e-05,3.65954203787e-19,6.43906498086e-08,6.68980148396e-09,0.000834707433733,9.14221434671e-09,2.09191238697e-08
53628,0.00025414578321,801195875.291,0.00029289292375,3.27688004822e-05,3.93300679551,4.2407164685e-05,9.54696949765e-05,3.68810040562e-19,6.44244976943e-08,6.70546063777e-09,0.000837381096627,9.14682239951e-09,2.09269067817e-08
53629,0.000258060609145,819832128.115,0.00029353686561,3.29516836557e-05,3.95814418672,4.25143431458e-05,9.56933149721e-05,3.7842036426e-19,6.44628736255e-08,6.72402670937e-09,0.000840616312695,9.15142732851e-09,2.09357266307e-08
53630,0.000262715466743,843316559.465,0.000292132887171,3.29146550935e-05,3.95860115998,4.23210033865e-05,9.5247488955e-05,3.93550648873e-19,6.45013620334e-08,6.74411513828e-09,0.000844203283788,9.15489235306e-09,2.09428844806e-08
53631,0.000267261182796,873790856.606,0.000293977389779,3.32554830079e-05,4.00282060005,4.26047526484e-05,9.58635969113e-05,4.07299034367e-19,6.45491416049e-08,6.76895431824e-09,0.000848110037944,9.16109065885e-09,2.09539048903e-08
53632,0.000271738530362,695716905.727,0.000291314043924,3.30876894438e-05,3.98178632237,4.22547244885e-05,9.50214096058e-05,3.35862860376e-19,6.4575649603e-08,6.78754572517e-09,0.000850952929282,9.16646810622e-09,2.09602063163e-08
53633,0.000276152240875,714894443.189,0.000287642310402,3.27541816959e-05,3.94652466319,4.17253206695e-05,9.38295354631e-05,3.45722800601e-19,6.45948576146e-08,6.79758226149e-09,0.000853653566216,9.16492475426e-09,2.09598433898e-08
53634,0.000280484902283,758809467.277,0.000285482441397,3.26193387133e-05,3.9358035115,4.14172629717e-05,9.31336565598e-05,3.6191716429e-19,6.46235812277e-08,6.81214603768e-09,0.00085696194831,9.16471587584e-09,2.09627237609e-08
53635,0.000284826826129,731226601.426,0.000286457054995,3.28853863337e-05,3.97202077362,4.15803140858e-05,9.34730645627e-05,3.54905254779e-19,6.46561898768e-08,6.83097810157e-09,0.000860629791871,9.16712847818e-09,2.09682101534e-08
53636,0.00028913021408,732477107.54,0.000282551080254,3.25270809612e-05,3.93310563115,4.10190945236e-05,9.22047262906e-05,3.5744913119e-19,6.46727159408e-08,6.83944492579e-09,0.000863204656706,9.16483085785e-09,2.09663870261e-08
53637,0.000297107306241,750115918.187,0.00028241499809,3.26249604101e-05,3.94815099221,4.10066776994e-05,9.21614548301e-05,3.65180359615e-19,6.47845983501e-08,6.87084459501e-09,0.000867989726682,9.17911962593e-09,2.09959435963e-08
53638,0.000302163905839,690795048.118,0.000284439743694,3.29756483136e-05,3.99205549551,4.13279788871e-05,9.28461670709e-05,3.42836099534e-19,6.48476840358e-08,6.8997179693e-09,0.000871866227605,9.192037532e-09,2.10149907088e-08
53639,0.000307107818301,656756810.972,0.000279406727082,3.24830556168e-05,3.93615425631,4.06080370435e-05,9.12140115772e-05,3.2592014817e-19,6.48665020141e-08,6.90849079579e-09,0.000874444825954,9.19155134627e-09,2.10147700755e-08
53640,0.000312003872906,681027098.286,0.000278370766765,3.24536584821e-05,3.93606695922,4.04663256466e-05,9.08824544713e-05,3.36862205746e-19,6.49021029856e-08,6.92662342086e-09,0.000877629916901,9.19558211116e-09,2.10206794189e-08
53641,0.000316829822398,649316927.483,0.000276285655186,3.23036964809e-05,3.9206120341,4.01830040108e-05,9.02231571463e-05,3.25745778782e-19,6.49188090526e-08,6.9404332356e-09,0.000880283319477,9.19851676421e-09,2.10235138405e-08
53642,0.000321596365953,610015336.597,0.000273872829245,3.21347686239e-05,3.90410915256,3.98468556208e-05,8.94484510595e-05,3.10072710975e-19,6.49346030766e-08,6.94859927678e-09,0.000882845485077,9.19692284839e-09,2.10212210989e-08
53643,0.000326327328913,608265644.174,0.000276072933858,3.25086830873e-05,3.95150227654,4.0185144619e-05,9.0179774643e-05,3.11843103574e-19,6.49806692827e-08,6.97597777487e-09,0.000886621696427,9.2055924211e-09,2.10325519819e-08
53644,0.000331952888555,621235656.521,0.000270759149269,3.19488945954e-05,3.88865132455,3.94083388624e-05,8.84376827302e-05,3.22123703201e-19,6.50045734164e-08,6.98481819778e-09,0.000889441360062,9.20338873191e-09,2.10297049548e-08
53645,0.000337447390411,597559807.582,0.000271772995914,3.22092249373e-05,3.92421243102,3.95772578421e-05,8.8786209072e-05,3.18322327073e-19,6.50409130865e-08,7.00764329052e-09,0.000893307147994,9.20866590614e-09,2.10357018466e-08
53646,0.000342845697699,611698677.974,0.000272554282442,3.24156658441e-05,3.95178264108,3.97062757607e-05,8.90501332555e-05,3.2167190217e-19,6.50809188045e-08,7.03267239465e-09,0.00089709932957,9.21497362813e-09,2.1043001237e-08
53647,0.000348152074576,558319459.039,0.000273942941868,3.27153770689e-05,3.99113545957,3.99319813141e-05,8.95234086598e-05,2.97337601775e-19,6.51183888554e-08,7.05603225824e-09,0.0009009053217,9.22115810523e-09,2.10504851296e-08
53648,0.000353404649978,535443203.731,0.000273146050683,3.26861118576e-05,3.98944626544,3.98317145419e-05,8.92788339189e-05,2.87680436875e-19,6.51482822412e-08,7.07480038405e-09,0.00090360428438,9.22854896127e-09,2.10587734146e-08
53649,0.000358584666053,534753279.434,0.000270702489934,3.2486360621e-05,3.96934262627,3.94842120845e-05,8.84858809286e-05,2.88444603598e-19,6.51641111783e-08,7.08135599183e-09,0.00090598949462,9.22654737665e-09,2.10548346914e-08
53650,0.000363735517146,549519318.266,0.000267568738029,3.21841704259e-05,3.93775598199,3.90260808795e-05,8.74556353863e-05,2.97418049931e-19,6.51773165032e-08,7.08399575124e-09,0.000908224377142,9.22176583624e-09,2.10471228978e-08
53651,0.000369857947355,559654717.69,0.000266799674561,3.21873224907e-05,3.94141088726,3.892116304e-05,8.72028958762e-05,3.01984006871e-19,6.52191760816e-08,7.1062348297e-09,0.000911903449606,9.22653680667e-09,2.10522836202e-08
53652,0.000375839940085,498102679.608,0.000267231821887,3.23460336867e-05,3.96303021012,3.90094400227e-05,8.73689618561e-05,2.77009750888e-19,6.5249525284e-08,7.12770023077e-09,0.000915351698128,9.23362167639e-09,2.10597035606e-08
53653,0.000381695047168,489439064.637,0.000268174927626,3.25531521002e-05,3.99146890308,3.91674640265e-05,8.76993963781e-05,2.72381681136e-19,6.52748216786e-08,7.14335044868e-09,0.000918159675938,9.23892379634e-09,2.1065339974e-08
53654,0.00038746770559,482464939.738,0.000267158646175,3.25118006595e-05,3.98871984309,3.90283164499e-05,8.73694367967e-05,2.6970099564e-19,6.53050010844e-08,7.16157227658e-09,0.000921263611535,9.2426724478e-09,2.10681429594e-08
53655,0.000393159154399,485833600.673,0.000266022336427,3.24525069617e-05,3.98562413667,3.8868572445e-05,8.69996217793e-05,2.72712344942e-19,6.5321690361e-08,7.16903568163e-09,0.00092373327267,9.24118546066e-09,2.10638882248e-08
53656,0.000398797553142,486575901.22,0.000264267660833,3.22952197889e-05,3.96883216515,3.86162102877e-05,8.64229116043e-05,2.73855282897e-19,6.5351048289e-08,7.1830149069e-09,0.000926327890606,9.244267449e-09,2.1065978656e-08
53657,0.000404382908213,433583831.653,0.000263302334701,3.22648393129e-05,3.96696428219,3.8491102135e-05,8.61179037122e-05,2.48974745648e-19,6.53757559657e-08,7.19504696585e-09,0.000928850411687,9.24679964946e-09,2.10669200166e-08
